Id,SalePrice
1461,121017.36830428184
1462,161798.66614368037
1463,148562.88631607255
1464,168270.51025321503
1465,208953.5029043475
1466,151635.47668893065
1467,159708.23907283158
1468,149719.54323293487
1469,195726.63914950952
1470,117082.95862898875
1471,204830.41951353743
1472,116884.73805930035
1473,110637.6253844775
1474,149215.65341318247
1475,140588.39670118366
1476,330309.57725076785
1477,254695.40023593963
1478,292924.5866267263
1479,282765.81363534054
1480,511377.2277041243
1481,287461.58087468235
1482,223722.94044813208
1483,184191.35890818486
1484,185096.46705044404
1485,150397.2470926839
1486,183237.6106107574
1487,297878.89144699124
1488,259569.80219710377
1489,197927.5089867018
1490,199735.85663650406
1491,180214.19185473447
1492,107069.14157922527
1493,162094.82410702767
1494,247942.0794856283
1495,255981.72236781838
1496,218240.3270350569
1497,186717.83726780914
1498,159374.4674269017
1499,159374.4674269017
1500,147761.3347954154
1501,154811.70243656874
1502,153021.42747152245
1503,267641.7046165068
1504,211252.56010624472
1505,217315.40581696256
1506,202754.56540323817
1507,208273.8332914265
1508,173098.16263805242
1509,145277.78678262132
1510,146201.54871209446
1511,144830.26814419893
1512,170517.52000645356
1513,131139.53829600287
1514,157697.0964199409
1515,155322.33027100776
1516,133033.02928522558
1517,148986.73390760686
1518,161447.60222274272
1519,216096.21204843122
1520,133667.901943223
1521,137600.20486402066
1522,160981.4247147903
1523,111887.2994089558
1524,123518.18444909052
1525,120131.9420060269
1526,121502.35508635892
1527,95085.12899120357
1528,127067.24455061203
1529,140372.93874910954
1530,168597.44580213743
1531,100001.60413537225
1532,104298.75664361376
1533,155302.2138629136
1534,130236.7088223822
1535,137565.8532451728
1536,116078.15598186634
1537,81934.90809566404
1538,147448.62035205238
1539,136759.0752858739
1540,120059.72008095536
1541,126090.02191547127
1542,130942.55660503336
1543,167576.59842082355
1544,97925.3779100906
1545,114806.54671872203
1546,119598.53221874697
1547,124488.43470325327
1548,129170.13703304862
1549,108356.76247990869
1550,121447.92068540152
1551,128433.92642005869
1552,116373.63926443536
1553,120746.48762752525
1554,113844.21207213523
1555,149546.13197728488
1556,103245.87246343611
1557,126025.75495431125
1558,111059.28798057334
1559,99405.96466356555
1560,115559.55304156298
1561,163599.56674011762
1562,124772.94287645667
1563,118248.48295066624
1564,159702.73351025872
1565,126179.13760567216
1566,198663.0560388147
1567,94089.67077752305
1568,179990.3663170711
1569,112705.54860962082
1570,126251.43420740825
1571,108368.32644079448
1572,135013.2491676232
1573,228908.0178124878
1574,141479.58347430828
1575,210159.745085494
1576,184690.66137760086
1577,196141.0480891351
1578,112849.58217505654
1579,134009.17571058244
1580,173495.00864745764
1581,129052.09524642485
1582,123658.12027030888
1583,304225.274381337
1584,203098.00111225795
1585,152604.43341236073
1586,69945.31567803874
1587,100170.01203144471
1588,140191.4064891384
1589,112405.92295872381
1590,141602.78814149692
1591,106171.44388352107
1592,124535.64002652612
1593,122903.13028468177
1594,97553.93519550202
1595,117128.1039616253
1596,190518.36076351217
1597,142479.59129151257
1598,157438.0868679384
1599,189411.78070837408
1600,194967.14444822777
1601,72692.25904449016
1602,113512.2119917893
1603,96922.45600093069
1604,252419.6849706403
1605,217722.01225537146
1606,164703.98951889123
1607,215003.85053420326
1608,210539.25421898597
1609,193576.88610369884
1610,123823.95481757306
1611,136021.05235893343
1612,181667.97718431673
1613,160115.16307136853
1614,126303.78783050345
1615,98322.70724865237
1616,98322.70724865237
1617,102849.56477706599
1618,119404.2726331668
1619,131056.52555502017
1620,164078.87913964968
1621,127685.9670363363
1622,127631.32489577773
1623,249101.41582626375
1624,184385.12323742427
1625,127523.65358181093
1626,172873.34500859078
1627,160973.42349520753
1628,232659.7065341199
1629,146850.16320220314
1630,343976.92743796675
1631,218056.89251664354
1632,246851.23243198695
1633,141401.6677199149
1634,161132.72666009207
1635,153192.6991138349
1636,164961.1852439687
1637,154718.68694829466
1638,181471.80389541353
1639,179965.84606365432
1640,211409.27671076596
1641,165820.12078287694
1642,193343.8951583547
1643,217428.34129511227
