Id,SalePrice
1461,119731.20239476173
1462,160634.1187093283
1463,152014.5010607141
1464,170139.82119589022
1465,208399.74451154144
1466,152418.42805130646
1467,160555.7499309954
1468,149647.0154533799
1469,196157.05263252882
1470,123993.36040119184
1471,206230.23153462497
1472,114553.43261581958
1473,108768.47580939738
1474,148837.56616447368
1475,137042.453903533
1476,324004.6601355701
1477,254554.88893924176
1478,290247.90546258603
1479,281428.9538764008
1480,507368.4737971786
1481,292911.0035598259
1482,220501.6634209472
1483,185274.33493551883
1484,183380.0320020047
1485,148286.03853760855
1486,182262.71084595862
1487,304704.97072215576
1488,262533.9446536612
1489,199616.9687499067
1490,201269.52849101071
1491,177224.87767218647
1492,107937.36307492472
1493,163544.21140917737
1494,249057.3180354798
1495,261519.6961780433
1496,217858.22074700962
1497,192364.28289805262
1498,160958.93701649015
1499,160958.93701649015
1500,150858.6157906617
1501,153621.9565824424
1502,154140.74849621105
1503,272488.94877739286
1504,208613.87140276816
1505,217208.29082544238
1506,204852.5360737135
1507,205359.90774492346
1508,173425.78395804472
1509,149039.1963123918
1510,151937.0586511883
1511,150412.6703604995
1512,177533.19133957574
1513,128565.33278778546
1514,147311.09845455116
1515,157575.59485667443
1516,132997.8945970635
1517,148138.7818863454
1518,159898.2983305871
1519,213807.88168202082
1520,135997.76495761564
1521,140211.46822428898
1522,162772.27113212633
1523,113514.4339114159
1524,125634.16793293027
1525,119675.14038863934
1526,120995.62964658452
1527,99732.0358682468
1528,126275.1127193681
1529,145985.60693219802
1530,172714.66512205283
1531,100784.42036951249
1532,102936.45740964559
1533,159235.7449776153
1534,129901.52647378069
1535,138116.54587118237
1536,116676.47250574699
1537,86495.36110432229
1538,142727.54157881247
1539,135778.59494878203
1540,114195.5599128431
1541,128526.62533732847
1542,130063.04102062708
1543,166296.85362194438
1544,100971.03510699436
1545,114193.59859708398
1546,120404.1250283945
1547,124692.1554860411
1548,127683.50094408978
1549,114090.45243369401
1550,122320.48002204871
1551,128369.76479536881
1552,119443.20463547364
1553,117883.71412812904
1554,113473.0784427144
1555,145123.90684261126
1556,103864.42214845889
1557,124593.24038153818
1558,109905.2823354354
1559,99795.04113036276
1560,117587.63615553797
1561,157228.11073848643
1562,124553.70343162905
1563,118076.28531561441
1564,167274.53505054986
1565,126745.55926890284
1566,204783.91408613097
1567,98117.37693340499
1568,183106.0022641831
1569,116274.95425272382
1570,124669.45958954985
1571,107730.2480633695
1572,138941.5260019197
1573,233551.63731642877
1574,142786.65190457023
1575,217760.63413179974
1576,192743.0180150154
1577,194183.8660908094
1578,114433.80998317148
1579,135592.40047930903
1580,170842.8807985852
1581,126871.28081190561
1582,124825.60590560369
1583,305127.39449223055
1584,200219.41484711328
1585,156739.76744200848
1586,70748.34776754986
1587,98809.58002090566
1588,142347.8574171007
1589,117228.84125097407
1590,138993.01657187563
1591,104552.70282966738
1592,125834.00331789796
1593,125373.66460198675
1594,92295.5469585754
1595,114885.34311401534
1596,185357.1985328565
1597,139299.19726759274
1598,159245.7092489502
1599,192094.69687834094
1600,188899.47648932098
1601,75022.66652893412
1602,113257.53238630634
1603,102111.54854491107
1604,252633.62968206118
1605,212236.35709191067
1606,163636.62614587124
1607,206701.03158201795
1608,213949.78417416377
1609,191798.36804114812
1610,124540.7571431929
1611,136287.02879661386
1612,184293.83251721386
1613,156683.63248317852
1614,128505.3372536309
1615,96625.11503233023
1616,96625.11503233023
1617,103120.03447747164
1618,117966.72563998436
1619,132737.99377341548
1620,156643.80323767386
1621,127846.27796746325
1622,126262.21576481714
1623,242320.77736360466
1624,186181.50469677537
1625,125236.36926499156
1626,174185.5657793035
1627,161436.89650002337
1628,232649.8627057869
1629,145777.8061126561
1630,341749.4425931335
1631,217691.9290210224
1632,246271.58587625864
1633,138533.07854550963
1634,160566.08159485704
1635,154797.63928395798
1636,162663.19779382483
1637,156108.46691334684
1638,182872.39687095452
1639,182099.7972311721
1640,214109.2400765398
1641,167828.59053876885
1642,192243.80604393245
1643,214880.71189008822
1644,207538.55541719383
1645,176860.9151294503
1646,151588.63501689408
1647,162253.39014941824
1648,149268.0741099832
1649,126597.84508757832
1650,115612.67106692641
1651,115847.76501732942
1652,115019.78634941924
1653,114974.71126998914
1654,146334.01743952496
1655,162233.05869153995
1656,141167.46187150915
1657,139605.149562796
1658,147038.01584109841
1659,135796.83444698344
1660,134855.4947748794
1661,354836.3735750709
1662,313004.2010507256
1663,367227.3780439712
1664,520472.1518626266
1665,319074.831555123
1666,285706.31812122266
1667,281529.778437852
1668,317420.7925003881
1669,269349.3040892421
1670,327243.6487050579
1671,240630.13768073707
1672,402695.52104434674
1673,232057.0676622569
1674,263653.6050087077
1675,189018.78096150348
1676,188696.3986294948
1677,203690.56937443913
1678,486618.5992497876
1679,336209.97387763916
1680,329001.6029700102
1681,265491.4071107299
1682,267155.8812080449
1683,207072.19724255314
1684,165025.55763662775
1685,157264.03614556254
1686,191806.4325943763
1687,150329.98979069176
1688,180196.41057137636
1689,177843.20417731587
1690,168168.75841748214
1691,161877.71591391703
1692,216611.50119005254
1693,148286.03853760855
1694,151791.1648894624
1695,141773.71118002187
1696,230528.9225094726
1697,141870.5893270187
1698,283993.11664824234
1699,311888.7431967058
1700,205858.44399227825
1701,230964.34860784916
1702,275214.1390671335
1703,262192.895390064
1704,273049.8729375264
1705,225081.77949035334
1706,437661.354672439
1707,214558.22155234395
1708,208124.46636496656
1709,273087.2418789176
1710,226867.34243956607
1711,214489.01612091623
1712,270027.39798062365
1713,240853.2493699196
1714,223994.557983568
1715,182318.945227094
1716,199681.4932128511
1717,190842.32892666306
1718,154688.70315066274
1719,182178.7810026387
1720,251166.997709454
1721,179391.88654948093
1722,138860.6959417641
1723,150671.37285502243
1724,227569.61379138668
1725,194860.813507264
1726,167023.52806521725
1727,184296.7178610834
1728,170874.7272592355
1729,142119.06755862758
1730,116288.9679977917
1731,127840.80323765527
1732,123439.72853397972
1733,116088.28159828999
1734,120252.9875102494
1735,128237.64552872104
1736,115918.86354139638
1737,304790.0075872899
1738,177154.4923685068
1739,276414.8699895015
1740,228112.94540380352
1741,186442.71235024172
1742,155739.4572841564
1743,158553.20050190357
1744,263742.72033540835
1745,239443.87575335815
1746,171149.78715356108
1747,183155.61426609685
1748,189815.1192694508
1749,152483.86603217557
1750,149245.42524001267
1751,202259.48406034152
1752,122600.63698779214
1753,167090.64816978222
1754,189634.6001739531
1755,163625.8586530666
1756,113526.45571274779
1757,114579.77299796784
1758,142117.0256656968
1759,139241.65238973204
1760,166893.8705516494
1761,148282.07941838354
1762,145924.32166248362
1763,176660.7838790286
1764,125444.71569839393
1765,194381.75131499465
1766,173583.61085726705
1767,188737.1622142499
1768,134387.25140751235
1769,174742.16700687993
1770,129727.4322448529
1771,139016.28673074036
1772,152617.85885333587
1773,122569.44403051684
1774,180325.8034690949
1775,132270.24811663924
1776,115643.00524082723
1777,114981.1014754677
1778,127285.35450952729
1779,96619.24202666608
1780,143385.59720573865
1781,136657.90437475176
1782,97131.33368968846
1783,120208.19591503114
1784,82342.5987805372
1785,121827.01235634285
1786,150528.40669124157
1787,135463.35595368376
1788,78197.10903872167
1789,121088.70584297951
1790,79331.98047454243
1791,197599.21656451002
1792,157645.19195396279
1793,157058.18364468485
1794,139518.4433125243
1795,137830.20432437843
1796,110225.13724865686
1797,134829.481295017
1798,129113.33566685332
1799,106990.06661506985
1800,113366.49798211148
1801,109439.97828492628
1802,140961.8926335923
1803,144896.8448680074
1804,140672.15482032357
1805,140309.68498101027
1806,134309.08110263065
1807,127081.20237680072
1808,101960.69616513708
1809,89651.91472551272
1810,120216.02591563016
1811,101533.45314786267
1812,104406.13499747377
1813,116881.2611501001
1814,102264.49401218296
1815,65975.0244089533
1816,96395.97801605129
1817,106985.7285562784
1818,132423.2072492754
1819,119080.27233381402
1820,83469.65095625617
1821,135112.14884243615
1822,136146.95173589082
1823,67496.52707136338
1824,137802.0237310918
1825,97852.94183020506
1826,103155.31863609437
1827,112325.3437650739
1828,120878.53138264362
1829,148073.07211935165
1830,136915.41877280318
1831,126787.19123864202
1832,116471.07884613718
1833,123073.38020021319
1834,114627.00386918629
1835,126265.66901577679
1836,150247.2404642099
1837,98745.91864536752
1838,114578.8192323482
1839,98066.26780999693
1840,123933.24847619415
1841,129282.09420669118
1842,98577.86827283964
1843,135612.42079521174
1844,129571.08167767627
1845,113842.7476440107
1846,154255.21509025164
1847,131831.77238888448
1848,66199.81229097355
1849,92377.20650628663
1850,126176.69559211763
1851,137892.90523277147
1852,132479.21530135558
1853,139083.6406831613
1854,172975.4115539662
1855,140528.52497571384
1856,194117.95316877856
1857,93560.87053894546
1858,115211.76209315422
1859,99854.32995710874
1860,158239.30420990242
1861,99470.86562150478
1862,235217.25876056158
1863,235217.25876056158
1864,235217.25876056158
1865,313597.7550521632
1866,312584.753437362
1867,248925.547674868
1868,275506.91089268
1869,199561.2184076653
1870,226263.93658185806
1871,248306.5851112494
1872,153976.9427693897
1873,205294.00695572517
1874,138795.79213070445
1875,205215.22658602573
1876,165859.99373996916
1877,211146.54067008436
1878,216945.26286583205
1879,121863.15368795548
1880,128592.058259179
1881,247149.78901789815
1882,225546.34331450367
1883,184847.90452014527
1884,196086.25230962774
1885,232986.9040456834
1886,270901.8968880671
1887,193265.93395503733
1888,257754.91538099103
1889,151520.0119592239
1890,122199.84479513025
1891,141871.635465316
1892,107202.25623561193
1893,135118.95913097498
1894,142943.9236999028
1895,136609.35452393562
1896,112104.54615430746
1897,113087.6934597723
1898,112571.86228166458
1899,128779.385982446
1900,117603.75472372847
1901,128391.50267204017
1902,139708.05128676622
1903,155754.38650899587
1904,126730.94526506701
1905,181615.42235762166
1906,132721.92346010756
1907,175675.283536856
1908,125406.51217293828
1909,146721.36920288685
1910,138596.08692506142
1911,152807.70864345273
1912,255548.99988082482
1913,123192.30066472616
1914,86940.32477996682
1915,268817.722404698
1916,67483.19118977203
1917,235405.27066966888
1918,131150.42345010323
1919,157879.65048291002
1920,177845.37648026267
1921,374407.46776825504
1922,305915.62406265846
1923,171300.55156079284
1924,219707.73924507565
1925,190306.42234248796
1926,359757.14072972425
1927,131255.70330575018
1928,140295.50716751142
1929,115658.48349325436
1930,125979.94374427362
1931,130157.18327162029
1932,127210.53619954661
1933,143249.1784450375
1934,160391.49854773158
1935,144264.30072534605
1936,160739.6071514942
1937,159555.80750612172
1938,161037.16866978217
1939,262561.64390951354
1940,208399.74451154144
1941,161720.33617700255
1942,165606.74257031124
1943,212240.13431961663
1944,246403.68522580835
1945,336008.8443643477
1946,175570.97289804337
1947,300133.24323144794
1948,175093.9110410191
1949,228745.6041400008
1950,167826.13513417396
1951,266387.0333003175
1952,237522.19290164628
1953,167876.42822477373
1954,161736.93227815998
1955,124138.82075019815
1956,284424.6467421946
1957,170966.88460159587
1958,250995.87604066427
1959,136639.3790178356
1960,113901.6257862535
1961,124637.6442676517
1962,115019.78634941924
1963,115478.45975096572
1964,111898.81994134166
1965,146159.2914021133
1966,154678.68968054507
1967,260659.25039276955
1968,373331.309211645
1969,349803.2674649043
1970,359098.95643190463
1971,404795.24363682355
1972,294730.200842002
1973,234264.5843276471
1974,247903.28001115544
1975,510850.9397094878
1976,255050.3786399394
1977,285510.5830502384
1978,320477.005312333
1979,337259.0375033841
1980,204240.88677944115
1981,335398.0738276296
1982,218540.99933696957
1983,218540.99933696957
1984,176950.59989759658
1985,220888.5474070273
1986,221869.40668400782
1987,189546.85029743618
1988,157601.62033262942
1989,180318.140619042
1990,184999.7278596706
1991,203690.56937443913
1992,180462.55347271299
1993,166421.01997386495
1994,197030.58591641614
1995,169471.1319882098
1996,226697.98539095052
1997,290683.7263635858
1998,318547.0477758219
1999,194859.13183435128
2000,257477.9991974233
2001,215579.28562501702
