Id,SalePrice
1461,119142.58100422972
1462,160675.20021697765
1463,148973.4247420587
1464,168743.05680362758
1465,210096.47966598216
1466,152828.8777573856
1467,159686.48052236592
1468,150397.40516670363
1469,195812.8906869316
1470,122526.21578658717
1471,205056.2683041995
1472,116272.38381321382
1473,110171.10486238248
1474,148208.36209496783
1475,138113.03318382436
1476,333936.06312272284
1477,259555.42283744348
1478,293732.2470071276
1479,284312.26109634043
1480,507252.7879516702
1481,295580.8709952269
1482,222987.8045409
1483,184772.84524592242
1484,185512.35948325362
1485,153121.22101940407
1486,185400.95275289827
1487,301561.8626708608
1488,264802.9223679692
1489,196329.6203176118
1490,196682.31495511023
1491,182201.6084685151
1492,109277.51179362662
1493,164052.14237615885
1494,258604.41394370227
1495,266332.011651977
1496,214703.68747808508
1497,187612.897538925
1498,160919.7994430713
1499,160919.7994430713
1500,149414.29018296435
1501,153286.61752156093
1502,154616.02423895415
1503,275809.9347180549
1504,212694.38909237695
1505,216670.9542613723
1506,204259.7334932334
1507,203410.50916928556
1508,169116.9407632443
1509,152941.37832346687
1510,152886.6284563021
1511,151433.39396499202
1512,172838.2885101292
1513,131850.62361887927
1514,147535.97632987628
1515,158863.07332016862
1516,134255.31509748392
1517,147493.30493359282
1518,160081.54855261053
1519,215354.4058866583
1520,136313.2904380234
1521,140216.26010204427
1522,165083.80339117913
1523,112418.79741252934
1524,123910.76455563042
1525,119942.86105223326
1526,121185.81503597005
1527,100370.16409482829
1528,127739.22588670494
1529,147474.1092600862
1530,176357.12183838224
1531,104990.3704660369
1532,103687.369519394
1533,159157.29283139674
1534,132228.71530005021
1535,138965.81454749903
1536,118693.87038862427
1537,86282.04226248164
1538,150211.72131689076
1539,141666.12635130223
1540,118428.27889200604
1541,132754.3224621905
1542,131515.04976313515
1543,171415.2607501779
1544,100481.96348180315
1545,116528.89619775217
1546,124768.63757398284
1547,126506.01859253884
1548,130025.31749721919
1549,116187.86207668306
1550,124085.9216468905
1551,130477.43116856561
1552,123995.40704427494
1553,122918.01699742113
1554,117259.51116029537
1555,144282.5523409997
1556,106662.03514286324
1557,127612.51945310627
1558,112576.64340093858
1559,100802.6205442988
1560,119918.72765351422
1561,155020.45456030066
1562,123702.44674852637
1563,117201.70787665331
1564,165053.37711698748
1565,129795.51599380316
1566,206227.70113162004
1567,99246.87319989757
1568,182523.9575204456
1569,114054.205633093
1570,126643.27580688904
1571,110131.52899461104
1572,137785.52346146802
1573,233751.04624802337
1574,140266.9210430983
1575,217959.24089548178
1576,199212.27498698438
1577,195001.6488196148
1578,117642.62781651103
1579,134123.23580440582
1580,173579.45845453977
1581,128472.0091861256
1582,126039.58189963446
1583,310186.4205092681
1584,205450.22413969957
1585,158353.55713472317
1586,71627.86890473435
1587,101028.04549279517
1588,141951.85982675085
1589,117181.29621589596
1590,139124.0064947035
1591,103158.22511589545
1592,123575.2456954912
1593,127951.67000034516
1594,91355.74047890789
1595,116257.99334510855
1596,193308.56595438212
1597,144297.70210470984
1598,159118.02875565924
1599,196419.05102519254
1600,191628.1197601276
1601,74223.52160795547
1602,115342.3761364272
1603,105264.50041743116
1604,247340.90480662722
1605,220896.46119650805
1606,162138.12939312297
1607,202767.0987035398
1608,216626.0402749455
1609,193074.26953843754
1610,124718.29898266024
1611,139152.65369931466
1612,176968.08674908621
1613,154468.5655868757
1614,128002.83679753233
1615,95456.1783080408
1616,95456.1783080408
1617,102537.67934049864
1618,117980.768057929
1619,132797.5541072992
1620,152522.07348242437
1621,129075.36880827714
1622,126689.35029243138
1623,243426.50553916564
1624,186544.98182973263
1625,126456.51249044597
1626,173999.66463067246
1627,161206.72490334074
1628,242672.3066622228
1629,148464.09810085935
1630,335668.31446872844
1631,215243.14534180082
1632,247127.74398837987
1633,144293.8054998992
1634,163335.53232855137
1635,154720.2079669472
1636,160977.5604827551
1637,152726.73625876292
1638,184498.60587078094
1639,181105.83089416946
1640,215255.6114986584
1641,167656.24004695454
1642,194059.51958677976
1643,218684.95958414982
1644,211731.2050341427
1645,174160.95814201797
1646,151593.68026813588
1647,162070.6425112893
1648,150331.94575017158
1649,127136.76758630094
1650,115666.87616864216
1651,115867.27203148296
1652,116675.62266284153
1653,116610.50252802882
1654,147652.73347134088
1655,160928.1620070132
1656,141461.3365807369
1657,141159.56476842728
1658,149699.27194677023
1659,138096.51240580197
1660,137606.97093967392
1661,356336.78748183633
1662,315026.0726673815
1663,365634.09462166193
1664,517824.52893449477
1665,321251.75683720567
1666,285130.1706896088
1667,288233.2794991853
1668,322168.5429039143
1669,271648.5684321552
1670,328738.70604416
1671,242600.70294549922
1672,408045.73950302607
1673,239458.37850043745
1674,265833.4791187049
1675,188085.31895019364
1676,185722.86601033504
1677,204308.47908679437
1678,485535.65698774316
1679,335345.3908959246
1680,323298.86813057424
1681,265417.96299785073
1682,271344.13652441365
1683,207603.58092173107
1684,170833.97068444945
1685,159670.3615602797
1686,191803.0604748516
1687,153682.4606579293
1688,183554.7947398328
1689,181349.1399103996
1690,173894.0459727882
1691,166413.6347987387
1692,222346.98975140922
1693,153121.22101940407
1694,152312.76339688376
1695,144732.80702691828
1696,235410.496474429
1697,144803.54686673166
1698,294037.9532168882
1699,314236.2572278624
1700,207087.93730418818
1701,235792.63603230746
1702,278651.04210330284
1703,267299.3331652761
1704,277173.75199936336
1705,226366.71092325426
1706,438836.54926203354
1707,211487.76671214923
1708,209867.2029534733
1709,280485.4210994857
1710,228177.04706630507
1711,220010.1238069856
1712,273757.25473166525
1713,245714.47937976118
1714,222931.51874454896
1715,183336.97445306866
1716,204033.26571369736
1717,195936.75822105983
1718,150988.7432843775
1719,186798.57494345785
1720,254324.2560925363
1721,184634.14859005556
1722,135964.20957768222
1723,147363.7954644723
1724,228968.40565771566
1725,198607.85673032628
1726,167181.85326210497
1727,182336.37220444644
1728,173259.28458315492
1729,142159.45302692562
1730,119224.15171286989
1731,129212.78644204082
1732,124503.4091762811
1733,116272.77145589795
1734,118137.82585861122
1735,130998.61944087595
1736,117470.18593469908
1737,305326.2901895406
1738,180606.49055515596
1739,280005.86959320196
1740,223544.21917481825
1741,186838.35830359848
1742,153848.46339266756
1743,161350.93370978656
1744,262044.16473763817
1745,244727.5812668123
1746,173917.12492846968
1747,182452.62140003662
1748,188273.0626802942
1749,150473.954594443
1750,148846.93366969723
1751,206214.93891664752
1752,122548.235166965
1753,168411.38358278185
1754,191846.73520448344
1755,161340.03992994403
1756,114200.80039871437
1757,115125.95363099921
1758,143372.7604238738
1759,139127.84403473424
1760,166168.8637737748
1761,149301.22850020873
1762,144806.78365257598
1763,179511.5705901089
1764,125377.77801928895
1765,196111.43886013463
1766,172218.02693492634
1767,183565.68038171748
1768,137381.6814377462
1769,177408.57584708763
1770,131752.19150361343
1771,139187.50402636433
1772,151117.5756414114
1773,122050.37440909912
1774,179166.20431397573
1775,134674.3465712195
1776,117526.37074153025
1777,114501.55585380779
1778,129140.85323215638
1779,99246.3846830133
1780,148764.7858876904
1781,137237.32128438307
1782,95163.69080465428
1783,121133.11685733171
1784,86420.41830493417
1785,123150.54724879196
1786,149187.54276513678
1787,139585.31783901303
1788,77569.68708721481
1789,121951.1018861034
1790,79717.61493360472
1791,205568.2064892226
1792,158098.9298446512
1793,163348.14318755618
1794,145466.93182510504
1795,138571.10537868584
1796,112074.36677481885
1797,136663.56750433822
1798,129950.19861758852
1799,107286.86112931078
1800,114813.14101279923
1801,107523.9005476153
1802,144221.2314142877
1803,150192.4668344763
1804,138868.7594731811
1805,142265.5944089289
1806,136563.8778182105
1807,136842.66313406941
1808,105603.81077739001
1809,92550.865123907
1810,124185.26860337089
1811,103249.98007297963
1812,105839.18855556966
1813,118170.6309688529
1814,104454.86682374043
1815,65616.83292343265
1816,100357.5952270355
1817,109583.30902193958
1818,134483.96947578277
1819,120888.37787753335
1820,84255.06010498387
1821,140927.98359517398
1822,144641.17977999375
1823,68232.45763365043
1824,140045.50030548606
1825,99166.56997114905
1826,105696.49726673496
1827,113663.81045869394
1828,119971.69599707094
1829,154321.65664844416
1830,140981.3699341135
1831,131363.76181318559
1832,119833.64883087148
1833,125670.5777256857
1834,118693.56338311998
1835,130932.60461517633
1836,148937.85935749224
1837,98070.81971450713
1838,119236.86067387233
1839,97390.36495905281
1840,117510.77514655406
1841,127297.3705791807
1842,99449.43076466743
1843,135084.52421314968
1844,131889.16948352574
1845,114593.8832518057
1846,157364.94525249343
1847,135117.7274378068
1848,65412.77449262325
1849,94495.27439616481
1850,125889.07711841298
1851,139264.4871798816
1852,132051.6644410814
1853,137050.02798897497
1854,175965.814394242
1855,143798.38334160834
1856,198639.29868791293
1857,100299.22526572848
1858,116239.65015087766
1859,102621.04348522454
1860,160242.31569613545
1861,102266.63873593988
1862,227239.26995254483
1863,227239.26995254483
1864,227239.26995254483
1865,323247.51331616705
1866,317994.13444764586
1867,251850.93761873626
1868,272870.17757231503
1869,199950.37628295366
1870,228760.13016149634
1871,250635.17242330365
1872,156485.97744660784
1873,207497.68360447872
1874,136669.60166767915
1875,200925.22716399303
1876,165073.52539022753
1877,211104.02868715825
1878,216423.08240185853
1879,121481.41574714112
1880,129498.38439931587
1881,245771.82373341816
1882,230421.9234839817
1883,185891.3325027419
1884,196172.04299835808
1885,232624.54191630188
1886,268839.8193519569
1887,196390.2603521021
1888,262848.51894274383
1889,152684.72056295257
1890,122340.6651675925
1891,142862.9875973048
1892,106738.06708481698
1893,135711.71466507972
1894,143542.22655176127
1895,137758.44764144195
1896,113918.14893111521
1897,116029.5773744334
1898,116132.13272861806
1899,135725.2968624708
1900,122888.41818503822
1901,130803.42763200357
1902,138339.61551849867
1903,167622.82335958752
1904,127495.17098703637
1905,179794.71655251275
1906,131460.3072542367
1907,176743.2910285343
1908,127919.21671793192
1909,147570.1102002784
1910,140365.34588231912
1911,151457.1467642258
1912,254498.53821934052
1913,129049.46855921381
1914,87710.32102246689
1915,262640.9453929624
1916,68750.0351259436
1917,241407.57069331256
1918,131834.24781325026
1919,158536.20833521988
1920,170840.17596045227
1921,379965.35913166194
1922,308722.4686663315
1923,169646.17835848173
1924,217765.79897558488
1925,196164.38540118668
1926,358663.65032720915
1927,131078.32077652027
1928,140290.24568709714
1929,114812.1523432789
1930,126264.93828561841
1931,130185.78098208264
1932,128705.42095689302
1933,147170.99866708624
1934,160226.9756648119
1935,145304.21165396788
1936,160520.25968392406
1937,159638.2558321315
1938,161571.9032121246
1939,263774.6755581224
1940,210096.47966598216
1941,161437.8946254346
1942,164718.11821335217
1943,213917.07199660162
1944,247382.59087646115
1945,338033.983840107
1946,179171.0870148814
1947,297353.48779550346
1948,173375.28779611364
1949,227686.02889977538
1950,171376.06896645477
1951,265300.12145013496
1952,236374.10181479386
1953,166287.98792349303
1954,163420.65205280835
1955,127374.26290800638
1956,288331.238154502
1957,167865.12570767562
1958,260274.7200670658
1959,137624.5129507157
1960,111774.42373578665
1961,125715.39075916672
1962,116675.62266284153
1963,116975.75055611889
1964,111064.50737274898
1965,147572.16378373303
1966,153762.6796937936
1967,261862.7953987163
1968,372768.856087025
1969,350537.6982023116
1970,362054.9531324797
1971,419709.0660543411
1972,300819.79780558514
1973,247297.8551889221
1974,253345.2080735455
1975,514105.93394609477
1976,260809.49094288357
1977,292024.4806588523
1978,322174.95616695884
1979,342385.33506864635
1980,204890.53331289254
1981,332955.02171794034
1982,220938.035000977
1983,220938.035000977
1984,178706.23018719754
1985,223320.43164642216
1986,226003.32403089688
